Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
19872	-4808.159	-4919.523	111.3644	0.7508821	1.288004	7.172578
19878	-4808.91	-4920.646	111.7358	0.8233474	1.343699	6.909341
19884	-4800.946	-4911.514	110.5678	0.7487338	1.337027	7.579595
19890	-4811.794	-4923.692	111.8978	0.7180696	1.274109	6.909341
19896	-4809.541	-4921.377	111.8361	0.7771527	1.10702	6.989736
19902	-4795.602	-4907.265	111.6634	0.763178	1.136059	7.075916
19908	-4805.465	-4916.929	111.4634	0.7672895	1.367747	7.075916
19914	-4800.833	-4912.327	111.494	0.6908172	1.288689	7.1349
19920	-4802.468	-4913.179	110.7104	0.7548322	1.198235	7.562129
19926	-4802.843	-4914.477	111.6336	0.6528623	1.409121	7.028547
19932	-4806.98	-4917.755	110.775	0.7918344	1.509997	7.374592
19938	-4817.003	-4928.142	111.1389	0.7324474	1.135191	7.374592
19944	-4810.731	-4921.842	111.1108	0.7151127	1.18599	7.374592
19950	-4813.268	-4923.875	110.6065	0.5954533	1.296933	7.658311
19956	-4807.903	-4920.208	112.3043	0.7565713	1.296933	6.65893
19962	-4810.4	-4922.442	112.0428	0.7768966	1.426138	6.734036
19968	-4810.47	-4922.154	111.6846	0.7768966	1.354938	6.957131
19974	-4802.071	-4913.258	111.1862	0.7236412	1.246709	7.301447
19980	-4808.591	-4920.425	111.8336	0.8713871	1.218406	6.886716
19986	-4814.782	-4926.897	112.1148	0.9354196	1.458035	6.596327
19992	-4811.853	-4924.474	112.6208	0.9226117	1.168021	6.45739
19998	-4810.523	-4921.083	110.5602	0.7797822	1.165057	7.644794
20004	-4811.432	-4922.841	111.4096	0.7522275	1.393359	7.102205
20010	-4817.222	-4927.909	110.6869	0.6478968	1.256542	7.605202
20016	-4808.443	-4919.05	110.6077	0.6854522	1.256542	7.627491
20022	-4801.4	-4913.053	111.6536	0.6811428	1.466184	6.979226
20028	-4810.484	-4922.433	111.9489	0.7373943	1.102394	6.952689
20034	-4815.295	-4926.039	110.7441	0.7219971	1.254864	7.535664
20040	-4807.108	-4916.728	109.6201	0.7241765	1.259278	8.132863
20046	-4809.993	-4919.611	109.6178	0.6251079	1.038739	8.292757
20052	-4813.13	-4924.963	111.8328	0.7253067	1.044193	7.051467
20058	-4821.005	-4932.603	111.598	0.7126485	1.324466	7.051467
20064	-4800.682	-4912.031	111.349	0.7452668	1.140287	7.252462
20070	-4810.54	-4922.65	112.1107	0.8189532	1.373551	6.696598
20076	-4797.102	-4908.866	111.7633	0.6424452	1.235116	7.040185
20082	-4801.051	-4913.49	112.439	0.7639718	1.254613	6.60112
20088	-4801.985	-4913.31	111.3248	0.7533574	1.288096	7.192481
20094	-4801.866	-4912.413	110.5474	0.750102	1.337576	7.589556
20100	-4796.544	-4906.936	110.3922	0.8633331	1.141335	7.701349
20106	-4799.127	-4911.261	112.1343	0.7120677	1.216996	6.811109
20112	-4809.524	-4920.597	111.0729	0.7254287	1.39034	7.298734
20118	-4808.565	-4920.165	111.5996	0.6505356	1.366148	7.066154
20124	-4800.695	-4912.313	111.618	0.7324232	1.245941	7.06502
20130	-4817.99	-4928.834	110.844	0.6956548	1.213555	7.515148
20136	-4806.952	-4918.562	111.6096	0.6679272	1.309155	7.075976
20142	-4796.111	-4907.946	111.8347	0.7570585	1.400144	6.867834
20148	-4799.248	-4911.15	111.9025	0.8017795	1.26046	6.867834
20154	-4808.13	-4918.559	110.4286	0.7385711	1.498003	7.593403
20160	-4803.041	-4913.685	110.6432	0.715758	1.254061	7.593403
20166	-4808	-4919.371	111.3712	0.715758	1.330586	7.169113
20172	-4798.089	-4908.515	110.4259	0.6681452	1.36182	7.688053
20178	-4801.597	-4911.644	110.0472	0.6491839	1.366641	7.898485
20184	-4806.635	-4916.311	109.6764	0.6491839	1.270719	8.137723
20190	-4819.939	-4931.371	111.4321	0.7511776	1.549384	7.02803
20196	-4807.822	-4918.522	110.7005	0.7988867	1.39667	7.456479
20202	-4859.439	-4970.297	110.8575	0.6941211	1.252885	7.490771
20208	-4839.405	-4951.317	111.9124	0.8415146	1.252885	6.844506
20214	-4808.438	-4919.047	110.6091	0.7537712	1.433666	7.514404
20220	-4811.79	-4922.698	110.908	0.7964882	1.336539	7.37192
20226	-4812.937	-4924.162	111.2255	0.7139497	1.1283	7.341421
20232	-4810.093	-4921.688	111.5945	0.7770411	1.319587	7.020833
20238	-4795.203	-4906.388	111.185	0.731529	1.444795	7.212831
20244	-4805.106	-4917.306	112.1992	0.713746	1.03321	6.866027
20250	-4803.747	-4915.173	111.4268	0.7547923	1.122121	7.214463
20256	-4837.887	-4950.967	113.0801	0.8328571	1.184531	6.248871
20262	-4817.312	-4926.594	109.2818	0.7488893	1.123748	8.362988
20268	-4817.187	-4926.864	109.6774	0.7201121	1.123748	8.167798
20274	-4813.979	-4924.492	110.5129	0.7150103	1.200858	7.687872
20280	-4808.537	-4920.245	111.7086	0.6926007	1.319458	7.004942
20286	-4809.283	-4920.746	111.4633	0.7119793	1.319458	7.126464
20292	-4804.374	-4915.896	111.5224	0.7350366	1.221126	7.126464
20298	-4820.233	-4932.646	112.4134	0.691028	1.221126	6.669825
20304	-4845.056	-4958.162	113.1053	0.8199784	1.275912	6.19969
20310	-4821.948	-4933.958	112.01	0.6830261	1.115235	6.942673
20316	-4825.101	-4936.839	111.7378	0.7780839	1.320539	6.942673
20322	-4815.731	-4927.617	111.8859	0.7680632	1.112977	6.96485
20328	-4825.699	-4937.437	111.7377	0.7801943	1.120202	7.034525
20334	-4813.169	-4922.805	109.6362	0.6203842	1.179699	8.216062
20340	-4806.248	-4915.686	109.4381	0.7445601	1.265655	8.216062
20346	-4811.583	-4922.615	111.0321	0.7191166	1.290692	7.366868
20352	-4831.425	-4943.673	112.2473	0.8032507	1.305759	6.660633
20358	-4821.485	-4932.975	111.4907	0.8549788	1.137303	7.118775
20364	-4818.686	-4929.22	110.5342	0.7713608	1.186981	7.652828
20370	-4813.062	-4924.21	111.1472	0.7609209	1.371515	7.247709
20376	-4806.033	-4917.395	111.3613	0.6860591	1.371515	7.172937
20382	-4817.967	-4929.14	111.1731	0.6952676	1.141205	7.373238
20388	-4813.884	-4925.387	111.5031	0.5979609	1.397116	7.133318
20394	-4814.626	-4926.203	111.5764	0.6791374	1.208467	7.133318
20400	-4824.183	-4934.606	110.4223	0.6903421	1.33617	7.689081
20406	-4815.366	-4927.167	111.801	0.7338492	1.389914	6.902751
20412	-4813.434	-4924.5	111.066	0.819354	1.389914	7.252231
20418	-4821.716	-4933.255	111.5389	0.6691793	1.301046	7.116914
20424	-4816.531	-4927.826	111.2955	0.7155785	1.331282	7.209639
20430	-4826.599	-4936.345	109.746	0.682545	1.321561	8.060577
20436	-4831.886	-4942.304	110.4183	0.6569154	1.491204	7.645278
20442	-4812.55	-4923.299	110.7492	0.7397363	1.212088	7.542969
20448	-4813.752	-4924.398	110.6457	0.7990869	1.264055	7.542969
20454	-4804.927	-4915.65	110.7236	0.7476099	1.232768	7.542969
20460	-4808	-4918.685	110.6851	0.7288666	1.301292	7.542969
20466	-4800.082	-4911.095	111.013	0.6846841	1.301292	7.390916
20472	-4809.358	-4919.361	110.0028	0.7482495	1.301292	7.897338
20478	-4815.11	-4925.274	110.1633	0.7616111	1.301292	7.804497
20484	-4817.411	-4927.666	110.2552	0.6841627	1.283793	7.804497
20490	-4819.124	-4929.5	110.3762	0.6156529	1.231069	7.80011
20496	-4823.237	-4935.43	112.1933	0.6890093	1.135385	6.83072
20502	-4809.663	-4921.298	111.6357	0.739418	1.343205	7.008686
20508	-4813.005	-4923.697	110.6923	0.6384917	1.257909	7.606727
20514	-4808.482	-4919.15	110.6678	0.7555944	1.272196	7.550758
20520	-4810.212	-4921.431	111.2196	0.7887064	1.321164	7.215499
20526	-4814.439	-4926.39	111.9511	0.8620789	1.559277	6.684476
20532	-4814.567	-4924.227	109.6597	0.8477711	1.342581	8.009504
20538	-4814.403	-4925.092	110.6888	0.6436207	1.119759	7.67076
20544	-4815.548	-4927.271	111.7236	0.8379023	1.371439	6.896226
20550	-4811.834	-4921.966	110.1321	0.7185786	1.371439	7.814066
20556	-4816.557	-4927.84	111.2836	0.8325813	1.346387	7.1466
20562	-4813.533	-4925.405	111.8726	0.7347662	1.368316	6.872795
20568	-4808.231	-4919.117	110.8859	0.7683717	1.235635	7.443586
20574	-4808.876	-4921.159	112.283	0.6848647	1.403132	6.663483
20580	-4805.684	-4916.608	110.9237	0.6406931	1.229999	7.494313
20586	-4800.303	-4911.496	111.1931	0.663741	1.229999	7.337555
20592	-4811.97	-4923.261	111.2907	0.6181331	1.096372	7.373638
20598	-4798.246	-4909.613	111.3672	0.7214404	1.43587	7.12398
20604	-4802.123	-4913.765	111.6424	0.7764976	1.43587	6.946216
20610	-4801.417	-4912.375	110.9579	0.7924409	1.385678	7.326487
20616	-4798.986	-4910.085	111.0983	0.8012516	1.148273	7.353071
20622	-4796.696	-4908.209	111.513	0.8030684	1.283537	7.066591
20628	-4799.859	-4911.357	111.4981	0.7941862	1.312485	7.066591
20634	-4798.95	-4909.556	110.6061	0.7848533	1.312485	7.550389
20640	-4807.292	-4918.221	110.9296	0.7662816	1.217017	7.429837
20646	-4809.262	-4919.43	110.1684	0.740412	1.513841	7.725427
20652	-4806.979	-4917.56	110.5819	0.7762899	1.232542	7.60356
20658	-4809.664	-4921.89	112.2265	0.6871585	1.415377	6.687676
20664	-4796.451	-4908.242	111.7907	0.7796409	1.350437	6.900374
20670	-4811.243	-4923.697	112.4543	0.6873742	1.253685	6.634716
20676	-4805.463	-4917.256	111.7936	0.6482377	1.321871	6.981979
20682	-4803.097	-4915.012	111.915	0.6873933	1.134553	6.981979
20688	-4807.545	-4919.217	111.6722	0.7158272	1.223137	7.055245
20694	-4807.747	-4918.722	110.975	0.7504772	1.439933	7.317411
20700	-4807.6	-4919.153	111.5528	0.6500239	1.054358	7.237205
20706	-4814.677	-4925.733	111.0553	0.7387615	1.273574	7.351468
20712	-4809.388	-4919.064	109.6763	0.7108052	1.304648	8.090024
20718	-4803.701	-4915.427	111.7264	0.8061645	1.304648	6.940669
20724	-4806.418	-4917.955	111.5369	0.7431309	1.331204	7.065041
20730	-4807.026	-4919.742	112.7159	0.8026643	1.209358	6.451178
20736	-4811.502	-4922.949	111.4476	0.6832306	1.304972	7.156716
20742	-4808.876	-4919.038	110.1613	0.7371173	1.195845	7.866267
20748	-4806.164	-4918.868	112.7038	0.8328834	1.220165	6.43631
20754	-4809.443	-4920.855	111.4123	0.6728816	1.46427	7.114334
20760	-4806.805	-4918.994	112.1891	0.7100549	1.46427	6.675519
20766	-4811.971	-4924.149	112.1778	0.7441088	1.434083	6.675519
20772	-4812.171	-4922.696	110.5243	0.7198146	1.359142	7.608911
20778	-4813.08	-4923.243	110.1629	0.7664858	1.309292	7.798653
20784	-4813.499	-4926.391	112.8917	0.7676755	1.400874	6.289779
20790	-4810.726	-4923.209	112.4825	0.6823538	1.400874	6.557901
20796	-4811.466	-4922.374	110.9082	0.6956203	1.207273	7.483675
20802	-4815.876	-4927.873	111.9965	0.824265	1.17668	6.843956
20808	-4805.013	-4916.907	111.8942	0.772506	1.17668	6.927017
20814	-4805.955	-4917.588	111.6322	0.6761941	1.316131	7.056314
20820	-4805.571	-4917.709	112.1383	0.8460342	1.361759	6.672097
20826	-4798.064	-4909.075	111.0107	0.753074	1.356325	7.331654
20832	-4800	-4910.495	110.4945	0.7552173	1.340424	7.61392
20838	-4800.349	-4912.148	111.7988	0.725183	1.252681	6.968541
20844	-4805.755	-4918.785	113.0299	0.7415815	1.09471	6.369939
20850	-4808.573	-4920.649	112.0762	0.6787299	1.09471	6.919591
20856	-4808.47	-4918.739	110.2691	0.7192269	1.280182	7.779928
20862	-4818.729	-4931.164	112.4353	0.7313964	1.21983	6.636799
20868	-4819.21	-4931.112	111.9021	0.7583811	1.21983	6.910043
20874	-4810.525	-4921.65	111.1245	0.8186092	1.280182	7.268517
20880	-4807.641	-4918.666	111.0253	0.617978	1.233532	7.450419
20886	-4806.029	-4916.928	110.899	0.6749545	1.269645	7.471283
20892	-4810.205	-4923.073	112.8682	0.8298312	1.434865	6.254605
20898	-4806.398	-4918.242	111.8442	0.6862466	1.434865	6.886504
20904	-4804.603	-4915.617	111.014	0.7687007	1.491259	7.266111
20910	-4801.337	-4912.359	111.0221	0.7605488	1.491259	7.266111
20916	-4800.468	-4913.129	112.6611	0.8785181	1.215941	6.436682
20922	-4808.539	-4919.349	110.8101	0.690732	1.304442	7.495029
20928	-4804.548	-4914.934	110.3852	0.6389746	1.30769	7.748658
20934	-4801.711	-4913.07	111.3586	0.9693674	1.368881	7.023092
20940	-4804.707	-4914.991	110.2842	0.8126631	1.35867	7.687876
20946	-4815.675	-4925.881	110.2064	0.7713467	1.515572	7.687876
20952	-4802.131	-4913.114	110.9832	0.8262019	1.467997	7.261053
20958	-4795.348	-4905.977	110.6286	0.7247038	1.275638	7.586763
20964	-4796.718	-4907.329	110.6114	0.7573237	1.257227	7.586763
20970	-4805.128	-4917.43	112.3011	0.7120104	1.257227	6.702585
20976	-4803.294	-4914.394	111.1001	0.7419047	1.257227	7.333112
20982	-4800.366	-4911.98	111.6137	0.7949	1.180408	7.064178
20988	-4809.776	-4921.354	111.5773	0.7441178	1.282536	7.064178
20994	-4813.872	-4925.382	111.5098	0.7705724	1.332788	7.064178
21000	-4808.373	-4919.992	111.6192	0.7728289	1.199333	7.064178
21006	-4799.98	-4910.193	110.2133	0.7277465	1.278386	7.805967
21012	-4798.247	-4909.082	110.8349	0.721268	1.278386	7.476904
21018	-4803.958	-4916.465	112.5075	0.747731	1.278386	6.562085
21024	-4805.639	-4916.396	110.7571	0.688663	1.413312	7.478324
21030	-4805.58	-4915.614	110.034	0.7265005	1.501256	7.809567
21036	-4802.915	-4913.613	110.6984	0.6783554	1.289594	7.568017
21042	-4798.402	-4910.572	112.1697	0.7073689	1.289594	6.761515
21048	-4806.204	-4918.902	112.6975	0.8205304	1.157403	6.476283
21054	-4810.884	-4922.784	111.9004	0.7267015	1.365901	6.863187
21060	-4816.826	-4927.027	110.2009	0.7335797	1.363167	7.772783
21066	-4817.716	-4931.518	113.8026	0.858663	1.045407	5.911095
21072	-4802.108	-4912.05	109.9419	0.6716278	1.40789	7.925555
21078	-4802.245	-4912.701	110.4563	0.7085848	1.313674	7.670834
21084	-4808.912	-4919.289	110.3767	0.7881724	1.313674	7.670834
21090	-4808.131	-4918.565	110.434	0.7308548	1.313674	7.670834
21096	-4808.253	-4918.802	110.5487	0.7483769	1.310263	7.601571
21102	-4820.014	-4930.946	110.9319	0.6676564	1.288503	7.449167
21108	-4820.336	-4931.385	111.0494	0.7370244	1.288503	7.348941
21114	-4821.731	-4932.954	111.2233	0.7636316	1.274917	7.247349
21120	-4821.689	-4932.827	111.1376	0.7370936	1.464854	7.227227
21126	-4811.27	-4923.201	111.9304	0.7409972	1.410002	6.820727
21132	-4817.035	-4927.916	110.8811	0.617539	1.134195	7.574752
21138	-4818.578	-4930.748	112.1697	0.8082551	1.134195	6.779675
21144	-4807.403	-4919.644	112.241	0.7369104	1.134195	6.779675
21150	-4812.518	-4923.997	111.4794	0.7195319	1.094163	7.219015
21156	-4814.712	-4926.186	111.4738	0.725138	1.094163	7.219015
21162	-4805.28	-4916.387	111.1073	0.8139447	1.163856	7.333984
21168	-4807.319	-4917.844	110.5252	0.6294052	1.332588	7.668146
21174	-4808.025	-4919.92	111.8954	0.7807986	1.305453	6.862873
21180	-4813.876	-4924.784	110.9081	0.7868718	1.522464	7.300958
21186	-4811.818	-4923.553	111.7343	0.7468274	1.229836	7.002031
21192	-4815.17	-4926.763	111.5927	0.8507579	1.274521	7.002031
21198	-4809.171	-4922.457	113.2864	0.7815231	1.404161	6.066119
21204	-4804.638	-4917.343	112.7051	0.7719356	1.541359	6.331859
21210	-4805.171	-4917.539	112.3684	0.7711097	1.541359	6.514903
21216	-4808.842	-4921.273	112.431	0.787984	1.433821	6.514903
21222	-4809.323	-4919.145	109.8219	0.7463722	1.258881	8.013627
21228	-4812.397	-4923.042	110.6446	0.7038461	1.258881	7.596851
21234	-4809.935	-4921.333	111.3974	0.7266927	1.273132	7.17447
21240	-4802.205	-4914.687	112.4821	0.7905311	1.273132	6.555069
21246	-4803.2	-4915.078	111.878	0.8152697	1.273132	6.868046
21252	-4798.421	-4910.362	111.9408	0.7833	1.412837	6.79115
21258	-4801.955	-4913.903	111.9485	0.7909505	1.392987	6.79115
21264	-4813.777	-4926.999	113.2224	0.885752	1.193671	6.138348
21270	-4806.429	-4918.297	111.8679	0.7277834	1.170751	6.968099
21276	-4811.767	-4923.212	111.4455	0.7308399	1.173421	7.19244
21282	-4807.627	-4919.757	112.1305	0.8276633	1.213639	6.752362
21288	-4815.999	-4926.803	110.8039	0.7828885	1.213639	7.489853
21294	-4813.289	-4924.824	111.5352	0.7515836	1.514608	6.985819
21300	-4823.78	-4935.674	111.8936	0.8002772	1.627672	6.723057
21306	-4814.346	-4925.126	110.7797	0.8122895	1.196428	7.495065
21312	-4807.652	-4921.068	113.4161	0.8063594	1.269584	6.040756
21318	-4812.237	-4923.691	111.4545	0.7749553	1.330723	7.092475
21324	-4825.849	-4936.458	110.6084	0.8135453	1.120097	7.622719
21330	-4815.39	-4927.166	111.7768	0.8117911	1.161738	6.97622
21336	-4819.941	-4931.25	111.3085	0.7538907	1.361007	7.169291
21342	-4826.151	-4935.52	109.3692	0.6280197	1.365273	8.271728
21348	-4829.594	-4938.912	109.3177	0.769135	1.255321	8.271728
21354	-4811.456	-4922.115	110.6588	0.8121029	1.295855	7.514825
21360	-4808.488	-4920.124	111.6365	0.7383139	1.404789	6.982764
21366	-4810.004	-4921.896	111.8918	0.683436	1.30146	6.919095
21372	-4811.573	-4922.96	111.387	0.7171749	1.174851	7.230511
21378	-4802.166	-4913.253	111.0868	0.6757377	1.130086	7.435405
21384	-4800.177	-4911.984	111.807	0.7252957	1.150079	7.012183
21390	-4797.915	-4909.803	111.8878	0.7252957	1.062917	7.012183
21396	-4802.724	-4914.316	111.5925	0.8007049	1.354358	6.994149
21402	-4797.006	-4908.856	111.8506	0.7339591	1.28963	6.919264
21408	-4797.216	-4908.96	111.7438	0.7993897	1.28963	6.941585
21414	-4807.249	-4919.855	112.6067	0.7346741	1.365903	6.477072
21420	-4799.74	-4911.998	112.2582	0.7032217	1.371545	6.680291
21426	-4802.762	-4915.238	112.476	0.7626525	1.15267	6.629792
21432	-4806.691	-4917.602	110.9104	0.6264613	1.41292	7.429658
21438	-4812	-4924.637	112.6372	0.7369039	1.141058	6.562171
21444	-4799.644	-4911.953	112.3084	0.8074862	1.454742	6.562171
21450	-4803.594	-4916.005	112.4103	0.786854	1.349647	6.562171
21456	-4800.049	-4912.294	112.2456	0.6373352	1.352935	6.730651
21462	-4796.298	-4908.556	112.2581	0.8117158	1.133007	6.730651
21468	-4793.959	-4905.71	111.7513	0.7734853	1.508378	6.860026
21474	-4794.157	-4903.914	109.7575	0.7721197	1.331442	8.002431
21480	-4796.521	-4906.468	109.9467	0.5412138	1.377013	8.005356
21486	-4793.22	-4902.999	109.7793	0.6680184	1.429529	8.005356
21492	-4797.677	-4907.634	109.9566	0.6872872	1.313996	7.949038
21498	-4798.538	-4909.604	111.0659	0.772894	1.178812	7.37106
21504	-4799.257	-4911.215	111.9582	0.7502809	1.530642	6.752154
21510	-4799.558	-4911.639	112.0809	0.7238488	1.401857	6.752154
21516	-4803.004	-4914.871	111.8674	0.7779132	1.059406	6.996619
21522	-4798.967	-4909.975	111.0075	0.6942408	1.466592	7.319374
21528	-4798.461	-4911.26	112.7989	0.8733719	1.150557	6.396001
21534	-4802.352	-4913.516	111.1635	0.8158511	1.346135	7.220279
21540	-4796.254	-4907.464	111.2095	0.7698142	1.346135	7.220279
21546	-4797.648	-4907.894	110.2469	0.7685354	1.275076	7.767726
21552	-4798.76	-4909.929	111.1688	0.713353	1.392149	7.252998
21558	-4797.846	-4907.114	109.2682	0.6162901	1.24189	8.385402
21564	-4804.884	-4914.484	109.5996	0.7735518	1.214082	8.137982
21570	-4797.105	-4908.088	110.9827	0.8043082	1.370066	7.313375
21576	-4795.637	-4906.783	111.1454	0.7182579	1.34439	7.283118
21582	-4795.124	-4907.591	112.4673	0.7182579	1.430028	6.534537
21588	-4795.312	-4906.918	111.606	0.7797249	1.398815	6.979422
21594	-4802.107	-4913.089	110.9814	0.6931063	1.113596	7.490683
21600	-4789.648	-4901.146	111.4978	0.6157534	1.256163	7.187747
21606	-4799.879	-4911.773	111.8946	0.821845	1.227328	6.876402
21612	-4799.191	-4911.457	112.2669	0.831381	1.484715	6.559594
21618	-4806.034	-4915.496	109.4616	0.8045975	1.45147	8.093076
21624	-4804.812	-4916.727	111.9144	0.7082134	1.45147	6.830024
21630	-4804.955	-4916.932	111.9774	0.8949932	1.45147	6.695179
21636	-4801.166	-4912.472	111.3058	0.7966896	1.45147	7.110168
21642	-4804.206	-4915.475	111.2684	0.833477	1.45147	7.110539
21648	-4803.722	-4915.02	111.2977	0.6932785	1.348738	7.212922
21654	-4807.046	-4917.787	110.7408	0.7060102	1.513638	7.437488
21660	-4801.799	-4912.601	110.802	0.6651717	1.485969	7.437488
21666	-4798.584	-4909.584	111	0.7371886	1.180754	7.424631
21672	-4795.274	-4906.591	111.3177	0.84499	1.216347	7.179589
21678	-4798.809	-4909.365	110.5557	0.730615	1.216347	7.64947
21684	-4799.266	-4909.66	110.394	0.617397	1.245485	7.783126
21690	-4798.917	-4909.19	110.2724	0.759737	1.221255	7.783126
21696	-4802.448	-4914.468	112.0201	0.7308818	1.109374	6.914357
21702	-4804.012	-4915.735	111.7221	0.7858425	1.271216	6.9688
21708	-4804.612	-4915.841	111.2292	0.8363106	1.391692	7.154681
21714	-4816.16	-4926.733	110.5734	0.7842221	1.299195	7.574009
21720	-4808.638	-4919.337	110.6997	0.7524348	1.027864	7.653357
21726	-4806.256	-4917.121	110.8651	0.873049	1.17517	7.426778
21732	-4806.795	-4917.722	110.9263	0.6486748	1.370744	7.426778
21738	-4807.726	-4919.613	111.8865	0.7722163	1.370744	6.844101
21744	-4808.142	-4918.928	110.7856	0.8352624	1.370744	7.402198
21750	-4807.202	-4918.105	110.903	0.8280133	1.191172	7.423027
21756	-4808.585	-4917.664	109.0792	0.7951614	1.340877	8.347377
21762	-4811.835	-4922.816	110.9803	0.7949233	1.343626	7.33092
21768	-4806.778	-4917.338	110.5604	0.7426327	1.312829	7.597296
21774	-4811.443	-4921.928	110.4848	0.7636828	1.307061	7.628988
21780	-4815.559	-4924.879	109.3201	0.9816296	1.266082	8.15248
21786	-4829.972	-4942.156	112.1836	0.8629136	1.266082	6.680534
21792	-4821.117	-4932.011	110.8944	0.8638647	1.266082	7.374032
21798	-4804.254	-4916.629	112.3751	0.8179399	1.337135	6.569831
21804	-4806.982	-4919.035	112.0537	0.8574303	1.279567	6.74761
21810	-4813.104	-4924.44	111.3354	0.7023667	1.224145	7.243102
21816	-4811.403	-4921.641	110.2381	0.723043	1.224145	7.819707
21822	-4804.113	-4915.785	111.6725	0.8285585	1.461941	6.891355
21828	-4808.115	-4920.116	112.001	0.7934235	1.269659	6.815079
21834	-4800.618	-4912.222	111.6035	0.7563963	1.371357	7.004854
21840	-4807.889	-4920.051	112.1628	0.7450195	1.364842	6.712139
21846	-4800.156	-4911.821	111.6647	0.6807501	1.274991	7.054577
21852	-4820.801	-4932.691	111.8896	0.9104317	1.309538	6.794274
21858	-4819.952	-4931.46	111.5081	0.8430458	1.616764	6.912077
21864	-4802.929	-4914.074	111.1456	0.7217079	1.318842	7.292206
21870	-4804.646	-4917.339	112.693	0.8129774	1.3822	6.380927
21876	-4803.712	-4916.013	112.3018	0.7400744	1.35857	6.642321
21882	-4817.144	-4928.619	111.4758	0.7780643	1.438419	7.034039
21888	-4810.873	-4922.948	112.0751	0.8617292	1.150718	6.793818
21894	-4799.232	-4909.555	110.3231	0.7017768	1.255563	7.771393
21900	-4803.91	-4916.104	112.1939	0.7053723	1.56253	6.636689
21906	-4797.735	-4908.546	110.8111	0.7779641	1.239926	7.476581
21912	-4800.845	-4911.147	110.3016	0.7991163	1.505425	7.62609
21918	-4807.127	-4918.038	110.9111	0.844035	1.459645	7.293528
21924	-4811.329	-4921.946	110.6166	0.762486	1.193018	7.61065
21930	-4801.575	-4913.651	112.0762	0.709459	1.332868	6.791836
21936	-4805.439	-4917.101	111.6616	0.9811873	1.519818	6.791836
21942	-4796.202	-4907.172	110.9705	0.8211004	1.371484	7.310318
21948	-4799.166	-4910.246	111.0796	0.7917451	1.257251	7.317326
21954	-4803.76	-4914.942	111.1818	0.708363	1.350415	7.266358
21960	-4804.424	-4916.954	112.53	0.8581287	1.210854	6.521117
21966	-4802.424	-4914.906	112.4813	0.8535947	1.273675	6.521117
21972	-4818.157	-4930.925	112.7677	0.9023622	1.348965	6.306072
21978	-4805.449	-4917.889	112.4406	0.738365	1.181717	6.648079
21984	-4803.075	-4914.706	111.6301	0.738365	1.207355	7.07311
21990	-4804.948	-4916.5	111.552	0.7564354	1.353151	7.040302
21996	-4804.086	-4914.845	110.7592	0.6145387	1.364284	7.537333
22002	-4802.255	-4913.75	111.4952	0.7615778	1.38533	7.054439
22008	-4813.797	-4926.645	112.8477	0.7865368	1.144459	6.419578
22014	-4803.418	-4915.344	111.926	0.6856584	1.165189	6.962147
22020	-4809.26	-4921.677	112.4172	0.696178	1.56135	6.521285
22026	-4809.894	-4921.255	111.3607	0.7713611	1.135764	7.234381
22032	-4815.166	-4925.621	110.4557	0.7289018	1.334687	7.651195
22038	-4811.604	-4922.879	111.275	0.6526911	1.212584	7.307549
22044	-4816.074	-4926.528	110.4546	0.6389393	1.213605	7.75382
22050	-4820.133	-4929.553	109.4204	0.7709492	1.089727	8.294312
22056	-4810.134	-4921.477	111.3435	0.7667305	1.106662	7.260444
22062	-4808.023	-4918.87	110.8475	0.7919624	1.206515	7.464935
22068	-4809.356	-4922.176	112.82	0.7414673	1.061626	6.500721
22074	-4806.238	-4918.374	112.1358	0.7044889	1.185477	6.829222
22080	-4808.817	-4921.367	112.55	0.6954434	1.248007	6.581195
22086	-4805.156	-4917.801	112.6453	0.8099121	1.165733	6.506263
22092	-4809.068	-4920.184	111.1158	0.8260559	1.31055	7.255813
22098	-4803.805	-4915.753	111.9481	0.7653694	1.204756	6.88854
22104	-4804.858	-4915.858	111	0.7432972	1.265745	7.382239
22110	-4808.139	-4918.31	110.1711	0.6846143	1.340949	7.82434
22116	-4807.784	-4918.413	110.6286	0.7171936	1.203811	7.623466
22122	-4803.829	-4914.85	111.0209	0.8756521	1.283727	7.291985
22128	-4799.236	-4908.687	109.4516	0.7485787	1.154195	8.258133
22134	-4799.61	-4910.909	111.2985	0.7315311	1.460045	7.145706
22140	-4802.122	-4913.518	111.3952	0.7590508	1.301389	7.145706
22146	-4807.633	-4918.805	111.1717	0.8224613	1.462848	7.163843
22152	-4813.499	-4924.179	110.6799	0.7388797	1.376581	7.508027
22158	-4812.974	-4923.465	110.4904	0.7388797	1.459952	7.575284
22164	-4804.066	-4914.664	110.5981	0.7242572	1.496656	7.510869
22170	-4818.161	-4929.729	111.568	0.8058989	1.205718	7.070951
22176	-4819.689	-4930.784	111.095	0.7496559	1.205718	7.355297
22182	-4822.171	-4933.09	110.9192	0.6851071	1.393318	7.401615
22188	-4821.05	-4931.988	110.9386	0.7802578	1.251798	7.401615
22194	-4806.913	-4918.521	111.6084	0.7584038	1.422151	6.979904
22200	-4807.204	-4919.503	112.2992	0.7794658	1.0862	6.749262
22206	-4804.09	-4915.603	111.513	0.7713563	1.305933	7.073753
